name,latitude,longitude,address,review_count,rating,categories,distance,url
Spice Spirit,40.73367,-74.0625,"900 Bergen Ave, Jersey City, NJ 07306",72,4.0,Szechuan,464.52683477252504,https://www.yelp.com/biz/spice-spirit-jersey-city-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Vaibhav Indian Spice Journey,40.73367,-74.0625,"737 Newark Ave, Jersey City, NJ 07306",438,3.5,Indian,151.42824650172895,https://www.yelp.com/biz/vaibhav-indian-spice-journey-jersey-city-6?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sri Ganesh's Dosa House,40.73367,-74.0625,"809 Newark Ave, Jersey City, NJ 07306",204,3.5,Indian,308.50558229527786,https://www.yelp.com/biz/sri-ganeshs-dosa-house-jersey-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Madame,40.73367,-74.0625,"390 4th St, Jersey City, NJ 07302",268,4.0,French,1339.8640668849225,https://www.yelp.com/biz/madame-jersey-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
15 Fox Place,40.73367,-74.0625,"15 Fox Pl, Jersey City, NJ 07306",139,4.5,Italian,845.6500518085692,https://www.yelp.com/biz/15-fox-place-jersey-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tara Rose,40.74144387,-73.97536082,"384 3rd Ave, New York, NY 10016",764,4.5,Cocktail Bars,495.6226265939018,https://www.yelp.com/biz/tara-rose-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Riverpark,40.74144387,-73.97536082,"450 E 29th St, New York, NY 10016",847,4.0,American (New),289.7617568120253,https://www.yelp.com/biz/riverpark-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tonchin,40.74144387,-73.97536082,"13 W 36th St, New York, NY 10018",1961,4.5,Ramen,1247.3558449363486,https://www.yelp.com/biz/tonchin-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Anytime Kitchen ,40.74144387,-73.97536082,"23 W 32nd St, Fl 3, New York, NY 10001",2731,4.5,Korean,1191.2242585372353,https://www.yelp.com/biz/anytime-kitchen-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Patrizia's Pizza and Pasta,40.74144387,-73.97536082,"462-466 2nd Ave, New York, NY 10016",775,4.0,Italian,358.2544278927678,https://www.yelp.com/biz/patrizias-pizza-and-pasta-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
CHILI,40.74144387,-73.97536082,"13 E 37th St, New York, NY 10016",696,4.5,Szechuan,1120.1337743166596,https://www.yelp.com/biz/chili-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Eleven Madison Park,40.74144387,-73.97536082,"11 Madison Ave, New York, NY 10010",2441,4.5,American (New),998.4351155116318,https://www.yelp.com/biz/eleven-madison-park-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Norma,40.74144387,-73.97536082,"438 3rd Ave, New York, NY 10016",619,4.5,Italian,456.71885887641207,https://www.yelp.com/biz/norma-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Her Name Is Han,40.74144387,-73.97536082,"17 E 31st St, New York, NY 10016",1835,4.5,Korean,954.9192190722758,https://www.yelp.com/biz/her-name-is-han-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Lena's Italian Kitchen,40.74144387,-73.97536082,"551 2nd Ave, New York, NY 10016",344,4.5,Italian,237.15032544625998,https://www.yelp.com/biz/lenas-italian-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cask,40.74144387,-73.97536082,"167 E 33rd St, New York, NY 10016",1514,4.0,Bars,537.6672612314464,https://www.yelp.com/biz/cask-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sam Sunny,40.74144387,-73.97536082,"517 2nd Ave, New York, NY 10016",179,4.5,Korean,267.50450835655727,https://www.yelp.com/biz/sam-sunny-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sabai Thai,40.74144387,-73.97536082,"432 Park Ave S, New York, NY 10016",467,4.5,Thai,768.1789572672064,https://www.yelp.com/biz/sabai-thai-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Turntable LP Bar & Karaoke,40.74144387,-73.97536082,"34-36 W 32nd St, Fl 5, New York, NY 10001",391,4.5,Korean,1222.746181886246,https://www.yelp.com/biz/turntable-lp-bar-and-karaoke-new-york-6?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Izakaya MEW,40.74144387,-73.97536082,"53 W 35th St, New York, NY 10001",2863,4.5,Tapas Bars,1337.5907134995084,https://www.yelp.com/biz/izakaya-mew-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
LOVE Korean BBQ,40.74144387,-73.97536082,"319 5th Ave, New York, NY 10016",742,4.5,Korean,1031.5847705501328,https://www.yelp.com/biz/love-korean-bbq-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
HandCraft Kitchen & Cocktails,40.74144387,-73.97536082,"367 3rd Ave, New York, NY 10016",497,4.0,Cocktail Bars,504.38618463025415,https://www.yelp.com/biz/handcraft-kitchen-and-cocktails-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rocco Steakhouse,40.74144387,-73.97536082,"72 Madison Ave, New York, NY 10016",462,4.5,American (Traditional),945.5365986731496,https://www.yelp.com/biz/rocco-steakhouse-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Hillstone Restaurant,40.74144387,-73.97536082,"378 Park Ave S, New York, NY 10010",1117,4.0,American (New),810.248230410646,https://www.yelp.com/biz/hillstone-restaurant-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Upland,40.74144387,-73.97536082,"345 Park Ave S, New York, NY 10010",1214,4.0,American (New),783.2981196784319,https://www.yelp.com/biz/upland-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peter Luger,40.710451,-73.960876,"178 Broadway, Brooklyn, NY 11211",6849,4.0,Steakhouses,146.2822635880815,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Traif,40.710451,-73.960876,"229 S 4th St, Brooklyn, NY 11211",2039,4.5,American (New),170.47268261173224,https://www.yelp.com/biz/traif-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pies-n-Thighs,40.710451,-73.960876,"166 S 4th St, Brooklyn, NY 11211",3203,4.0,Southern,94.36167843477968,https://www.yelp.com/biz/pies-n-thighs-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Francie,40.710451,-73.960876,"136 Broadway, Brooklyn, NY 11249",182,4.5,American (New),272.2927865909234,https://www.yelp.com/biz/francie-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Xixa,40.710451,-73.960876,"241 S 4th St, Brooklyn, NY 11211",679,4.5,Mexican,202.16032445197473,https://www.yelp.com/biz/xixa-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
High Lúa Vietnamese Kitchen,40.710451,-73.960876,"182 S 2nd St, Brooklyn, NY 11211",295,4.5,Vietnamese,226.2657927238648,https://www.yelp.com/biz/high-l%C3%BAa-vietnamese-kitchen-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Meadowsweet,40.710451,-73.960876,"149 Broadway, Brooklyn, NY 11211",495,4.0,American (New),199.20288993549278,https://www.yelp.com/biz/meadowsweet-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
L'industrie Pizzeria,40.710451,-73.960876,"254 S 2nd St, Brooklyn, NY 11211",1087,4.5,Pizza,282.88684228684883,https://www.yelp.com/biz/l-industrie-pizzeria-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
OTB,40.710451,-73.960876,"141 Broadway, Brooklyn, NY 11211",173,4.5,American (New),207.85535635461727,https://www.yelp.com/biz/otb-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Silver Factory,40.710451,-73.960876,"270 South 5th St, Brooklyn, NY 11211",275,4.5,Korean,233.41460153440457,https://www.yelp.com/biz/silver-factory-brooklyn-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tabaré,40.710451,-73.960876,"221 S 1st St, Brooklyn, NY 11211",742,4.0,Latin American,330.33855603602126,https://www.yelp.com/biz/tabar%C3%A9-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Pokito,40.710451,-73.960876,"155 S 4th St, Brooklyn, NY 11211",155,4.5,Cocktail Bars,160.32362528528296,https://www.yelp.com/biz/pokito-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Salt + Charcoal,40.710451,-73.960876,"171 Grand St, Brooklyn, NY 11249",729,4.0,Japanese,455.327837829248,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Maison Premiere,40.710451,-73.960876,"298 Bedford Ave, Brooklyn, NY 11249",1254,4.0,Seafood,429.0981870230652,https://www.yelp.com/biz/maison-premiere-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Antidote,40.710451,-73.960876,"66 S 2nd St, Brooklyn, NY 11249",393,4.5,Cocktail Bars,572.0722879470256,https://www.yelp.com/biz/antidote-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Velvet Brooklyn,40.710451,-73.960876,"174 Broadway, Brooklyn, NY 11211",107,4.5,Cocktail Bars,149.18761213561905,https://www.yelp.com/biz/velvet-brooklyn-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Montesacro Pinseria Brooklyn,40.710451,-73.960876,"432 Union Ave, Brooklyn, NY 11211",260,4.5,Italian,886.1165113641861,https://www.yelp.com/biz/montesacro-pinseria-brooklyn-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Four Horsemen,40.710451,-73.960876,"295 Grand St, Brooklyn, NY 11211",318,4.5,Wine Bars,424.0666796015823,https://www.yelp.com/biz/the-four-horsemen-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Bozu,40.710451,-73.960876,"296 Grand St, Brooklyn, NY 11211",884,4.0,Japanese,382.5781490592874,https://www.yelp.com/biz/bozu-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
DeStefano's Steakhouse,40.710451,-73.960876,"593 Lorimer St, Brooklyn, NY 11211",1027,4.5,Steakhouses,1047.0439948527278,https://www.yelp.com/biz/destefanos-steakhouse-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Wayla,40.71893904,-73.99266288,"100 Forsyth St, Basement, New York, NY 10002",648,4.5,Thai,71.23215785266045,https://www.yelp.com/biz/wayla-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Double Chicken Please,40.71893904,-73.99266288,"115 Allen St, New York, NY 10002",507,4.5,Cocktail Bars,188.51006483307788,https://www.yelp.com/biz/double-chicken-please-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Dudley's,40.71893904,-73.99266288,"85 Orchard St, New York, NY 10002",1034,4.0,Cafes,216.09685839407737,https://www.yelp.com/biz/dudleys-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cocoron  & Goemon Curry,40.71893904,-73.99266288,"16 Delancey St, New York, NY 10002",1105,4.0,Japanese,154.85002564243118,https://www.yelp.com/biz/cocoron-and-goemon-curry-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sel Rrose,40.71893904,-73.99266288,"1 Delancey St, New York, NY 10002",620,4.0,Cocktail Bars,154.92945435560074,https://www.yelp.com/biz/sel-rrose-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Thai Diner,40.71893904,-73.99266288,"186 Mott St, New York, NY 10012",733,4.0,Thai,316.70917858740745,https://www.yelp.com/biz/thai-diner-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Casa Bocado,40.71893904,-73.99266288,"341 Broome St, New York, NY 10013",123,4.5,Mexican,199.835820753059,https://www.yelp.com/biz/casa-bocado-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Gelso & Grand,40.71893904,-73.99266288,"186 Grand St, New York, NY 10013",1449,4.5,Italian,401.58869313395587,https://www.yelp.com/biz/gelso-and-grand-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
99 Favor Taste - New York,40.71893904,-73.99266288,"285 Grand St, New York, NY 10002",2147,4.0,Chinese,159.52785317890752,https://www.yelp.com/biz/99-favor-taste-new-york-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Kyuramen - Chinatown,40.71893904,-73.99266288,"132 Bowery, New York, NY 10013",275,4.5,Ramen,186.5083555561251,https://www.yelp.com/biz/kyuramen-chinatown-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Congee Village,40.71893904,-73.99266288,"100 Allen St, New York, NY 10002",1775,3.5,Cantonese,196.42536010272391,https://www.yelp.com/biz/congee-village-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Potluck Club,40.71893904,-73.99266288,"133 Chrystie St, New York, NY 10002",225,4.5,Chinese,107.53741082970771,https://www.yelp.com/biz/potluck-club-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rubirosa,40.71893904,-73.99266288,"235 Mulberry St, New York, NY 10012",3151,4.5,Italian,521.1571839277578,https://www.yelp.com/biz/rubirosa-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Zest Ramen,40.71893904,-73.99266288,"112 Eldridge St, New York, NY 10002",333,4.5,Ramen,118.72786624222327,https://www.yelp.com/biz/zest-ramen-new-york-8?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Empanada Mama L.E.S,40.71893904,-73.99266288,"95 Allen St, New York, NY 10002",940,4.0,Latin American,140.21663060518173,https://www.yelp.com/biz/empanada-mama-l-e-s-new-york-10?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ye's Apothecary,40.71893904,-73.99266288,"119 Orchard St, New York, NY 10002",372,4.5,Szechuan,245.72785867558795,https://www.yelp.com/biz/yes-apothecary-new-york-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tomiño Taberna Gallega,40.71893904,-73.99266288,"192 Grand St, New York, NY 10013",427,4.5,Wine Bars,360.65485391825985,https://www.yelp.com/biz/tomi%C3%B1o-taberna-gallega-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cafe Katja,40.71893904,-73.99266288,"79 Orchard St, New York, NY 10002",838,4.5,German,220.4790542131381,https://www.yelp.com/biz/cafe-katja-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Simple NYC,40.71893904,-73.99266288,"109 Eldridge St, New York, NY 10002",353,4.5,Poke,88.06239442088147,https://www.yelp.com/biz/simple-nyc-new-york-5?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
LĒNA,40.71893904,-73.99266288,"137 Eldridge St, New York, NY 10002",225,4.5,French,79.31203265932486,https://www.yelp.com/biz/l%C4%93na-new-york-8?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Greek Kitchen,40.77149671054441,-73.99046033620834,"889 10th Ave, New York, NY 10019",611,4.0,Greek,276.6891168337751,https://www.yelp.com/biz/the-greek-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
La Grande Boucherie,40.77149671054441,-73.99046033620834,"145 W 53rd St, New York, NY 10019",2480,4.5,French,1276.275378672817,https://www.yelp.com/biz/la-grande-boucherie-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sala Thai Restaurant,40.77149671054441,-73.99046033620834,"307 Amsterdam Ave, New York, NY 10023",837,4.5,Thai,1284.4129735272772,https://www.yelp.com/biz/sala-thai-restaurant-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tanner Smiths,40.77149671054441,-73.99046033620834,"204 W 55th St, New York, NY 10019",2043,4.5,Cocktail Bars,1091.1943696449741,https://www.yelp.com/biz/tanner-smiths-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Smith,40.77149671054441,-73.99046033620834,"1900 Broadway, New York, NY 10023",2142,4.0,American (New),726.2480965070204,https://www.yelp.com/biz/the-smith-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Jin,40.77149671054441,-73.99046033620834,"856 10th Ave, New York, NY 10019",510,4.5,Korean,359.29100272403326,https://www.yelp.com/biz/the-jin-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ippudo Westside,40.77149671054441,-73.99046033620834,"321 W 51st St, New York, NY 10019",4042,4.0,Ramen,947.9619795170858,https://www.yelp.com/biz/ippudo-westside-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tatiana By Kwame Onwuachi,40.77149671054441,-73.99046033620834,"10 Lincoln Center Plz, New York, NY 10023",198,4.5,Caribbean,635.8490249967616,https://www.yelp.com/biz/tatiana-by-kwame-onwuachi-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Per Se,40.77149671054441,-73.99046033620834,"10 Columbus Cir, Fl 4, New York, NY 10019",1872,4.5,French,747.2792938069396,https://www.yelp.com/biz/per-se-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Jean-Georges,40.77149671054441,-73.99046033620834,"1 Central Park W, New York, NY 10023",2004,4.0,French,805.4277984906007,https://www.yelp.com/biz/jean-georges-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Haswell Green's,40.77149671054441,-73.99046033620834,"240 W 52nd St, New York, NY 10019",529,4.5,American (New),1084.1270654363132,https://www.yelp.com/biz/haswell-greens-new-york-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Momofuku Noodle Bar - Uptown,40.77149671054441,-73.99046033620834,"10 Columbus Cir, Third Floor, New York, NY 10019",592,4.0,American (New),742.7671352325953,https://www.yelp.com/biz/momofuku-noodle-bar-uptown-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peperino NYC Pizza,40.77149671054441,-73.99046033620834,"21 West End Ave, West 60th Street & Freedom Place, New York, NY 10023",113,4.0,Pizza,142.86695756089892,https://www.yelp.com/biz/peperino-nyc-pizza-new-york-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
